Date,Open,High,Low,Close,%Change
08-12-2021,17315.25,17484.59961,17308.94922,17469.75,0.88%
09-12-2021,17524.40039,17543.25,17379.59961,17516.84961,-0.04%
10-12-2021,17476.05078,17534.34961,17405.25,17511.30078,0.20%
13-12-2021,17619.09961,17639.5,17355.94922,17368.25,-1.44%
14-12-2021,17283.19922,17376.19922,17225.80078,17324.90039,0.24%
15-12-2021,17323.65039,17351.19922,17192.19922,17221.40039,-0.59%
16-12-2021,17373,17379.34961,17184.94922,17248.40039,-0.72%
17-12-2021,17276,17298.15039,16966.44922,16985.19922,-1.71%
20-12-2021,16824.25,16840.09961,16410.19922,16614.19922,-1.26%
21-12-2021,16773.15039,16936.40039,16688.25,16770.84961,-0.01%
22-12-2021,16865.55078,16971,16819.5,16955.44922,0.53%
23-12-2021,17066.80078,17118.65039,17015.55078,17072.59961,0.03%
24-12-2021,17149.5,17155.59961,16909.59961,17003.75,-0.86%
27-12-2021,16937.75,17112.05078,16833.19922,17086.25,0.87%
28-12-2021,17177.59961,17250.25,17161.15039,17233.25,0.32%
29-12-2021,17220.09961,17285.94922,17176.65039,17213.59961,-0.04%
30-12-2021,17201.44922,17264.05078,17146.34961,17203.94922,0.01%
31-12-2021,17244.5,17400.80078,17238.5,17354.05078,0.63%
03-01-2022,17387.15039,17646.65039,17383.30078,17625.69922,1.35%
04-01-2022,17681.40039,17827.59961,17593.55078,17805.25,0.70%
05-01-2022,17820.09961,17944.69922,17748.84961,17925.25,0.59%
06-01-2022,17768.5,17797.94922,17655.55078,17745.90039,-0.13%
07-01-2022,17797.59961,17905,17704.55078,17812.69922,0.08%
10-01-2022,17913.30078,18017.44922,17879.15039,18003.30078,0.50%
11-01-2022,17997.75,18081.25,17964.40039,18055.75,0.32%
12-01-2022,18170.40039,18227.94922,18128.80078,18212.34961,0.23%
13-01-2022,18257,18272.25,18163.80078,18257.80078,0.00%
14-01-2022,18185,18286.94922,18119.65039,18255.75,0.39%
17-01-2022,18235.65039,18321.55078,18228.75,18308.09961,0.40%
18-01-2022,18337.19922,18350.94922,18085.90039,18113.05078,-1.24%
19-01-2022,18129.19922,18129.19922,17884.90039,17938.40039,-1.06%
20-01-2022,17921,17943.69922,17648.44922,17757,-0.92%
21-01-2022,17613.69922,17707.59961,17485.84961,17617.15039,0.02%
24-01-2022,17575.15039,17599.40039,16997.84961,17149.09961,-2.48%
25-01-2022,17001.55078,17309.15039,16836.80078,17277.94922,1.60%
27-01-2022,17062,17182.5,16866.75,17110.15039,0.28%
28-01-2022,17208.30078,17373.5,17077.09961,17101.94922,-0.62%
31-01-2022,17301.05078,17410,17264.15039,17339.84961,0.22%
01-02-2022,17529.44922,17622.40039,17244.55078,17576.84961,0.27%
02-02-2022,17706.19922,17794.59961,17674.80078,17780,0.42%
03-02-2022,17767.75,17781.15039,17511.15039,17560.19922,-1.18%
04-02-2022,17590.19922,17617.80078,17462.55078,17516.30078,-0.42%
07-02-2022,17456.30078,17536.75,17119.40039,17213.59961,-1.41%
08-02-2022,17279.84961,17306.44922,17043.65039,17266.75,-0.08%
09-02-2022,17370.09961,17477.15039,17339,17463.80078,0.54%
10-02-2022,17554.09961,17639.44922,17427.15039,17605.84961,0.29%
11-02-2022,17451,17454.75,17303,17374.75,-0.44%
14-02-2022,17076.15039,17099.5,16809.65039,16842.80078,-1.39%
15-02-2022,16933.25,17375,16839.25,17352.44922,2.42%
16-02-2022,17408.44922,17490.59961,17257.69922,17322.19922,-0.50%
17-02-2022,17396.55078,17442.90039,17235.84961,17304.59961,-0.53%
18-02-2022,17236.05078,17380.80078,17219.19922,17276.30078,0.23%
21-02-2022,17192.25,17351.05078,17070.69922,17206.65039,0.08%
22-02-2022,16847.94922,17148.55078,16843.80078,17092.19922,1.43%
23-02-2022,17194.5,17220.69922,17027.84961,17063.25,-0.77%
24-02-2022,16548.90039,16705.25,16203.25,16247.9502,-1.85%
25-02-2022,16515.65039,16748.80078,16478.30078,16658.40039,0.86%
28-02-2022,16481.59961,16815.90039,16356.2998,16793.90039,1.86%
02-03-2022,16593.09961,16678.5,16478.65039,16605.94922,0.08%
03-03-2022,16723.19922,16768.94922,16442.94922,16498.05078,-1.36%
04-03-2022,16339.4502,16456,16133.7998,16245.34961,-0.58%
07-03-2022,15867.9502,15944.59961,15711.4502,15863.15039,-0.03%
08-03-2022,15747.75,16028.75,15671.4502,16013.4502,1.66%
09-03-2022,16078,16418.05078,15990,16345.34961,1.64%
10-03-2022,16757.09961,16757.30078,16447.90039,16594.90039,-0.98%
11-03-2022,16528.80078,16694.40039,16470.90039,16630.44922,0.61%
14-03-2022,16633.69922,16887.94922,16606.5,16871.30078,1.41%
15-03-2022,16900.65039,16927.75,16555,16663,-1.43%
16-03-2022,16876.65039,16987.90039,16837.84961,16975.34961,0.58%
17-03-2022,17202.90039,17344.59961,17175.75,17287.05078,0.49%
21-03-2022,17329.5,17353.34961,17096.40039,17117.59961,-1.24%
22-03-2022,17120.40039,17334.40039,17006.30078,17315.5,1.13%
23-03-2022,17405.05078,17442.40039,17199.59961,17245.65039,-0.92%
24-03-2022,17094.94922,17291.75,17091.15039,17222.75,0.74%
25-03-2022,17289,17294.90039,17076.55078,17153,-0.79%
28-03-2022,17181.84961,17235.09961,17003.90039,17222,0.23%
29-03-2022,17297.19922,17343.65039,17235.69922,17325.30078,0.16%
30-03-2022,17468.15039,17522.5,17387.19922,17498.25,0.17%
31-03-2022,17519.19922,17559.80078,17435.19922,17464.75,-0.31%
01-04-2022,17436.90039,17703.69922,17422.69922,17670.44922,1.32%
04-04-2022,17809.09961,18114.65039,17791.40039,18053.40039,1.35%
05-04-2022,18080.59961,18095.44922,17921.55078,17957.40039,-0.69%
06-04-2022,17842.75,17901,17779.84961,17807.65039,-0.20%
07-04-2022,17723.30078,17787.5,17623.69922,17639.55078,-0.47%
08-04-2022,17698.15039,17842.75,17600.55078,17784.34961,0.48%
11-04-2022,17740.90039,17779.05078,17650.94922,17674.94922,-0.37%
12-04-2022,17584.84961,17595.30078,17442.34961,17530.30078,-0.31%
13-04-2022,17599.90039,17663.65039,17457.40039,17475.65039,-0.71%
18-04-2022,17183.44922,17237.75,17067.84961,17173.65039,-0.06%
19-04-2022,17258.94922,17275.65039,16824.69922,16958.65039,-1.77%
20-04-2022,17045.25,17186.90039,16978.94922,17136.55078,0.53%
21-04-2022,17234.59961,17414.69922,17215.5,17392.59961,0.91%
22-04-2022,17242.75,17315.30078,17149.19922,17171.94922,-0.41%
25-04-2022,17009.05078,17054.30078,16888.69922,16953.94922,-0.33%
26-04-2022,17121.30078,17223.84961,17064.44922,17200.80078,0.46%
27-04-2022,17073.34961,17110.69922,16958.44922,17038.40039,-0.21%
28-04-2022,17189.5,17322.5,17071.05078,17245.05078,0.32%
29-04-2022,17329.25,17377.65039,17053.25,17102.55078,-1.33%
02-05-2022,16924.44922,17092.25,16917.25,17069.09961,0.85%
04-05-2022,17096.59961,17132.84961,16623.94922,16677.59961,-2.51%
05-05-2022,16854.75,16945.69922,16651.84961,16682.65039,-1.03%
06-05-2022,16415.55078,16484.19922,16340.90039,16411.25,-0.03%
09-05-2022,16227.7002,16403.69922,16142.09961,16301.84961,0.45%
10-05-2022,16248.90039,16404.55078,16197.2998,16240.0498,-0.05%
11-05-2022,16270.0498,16318.75,15992.59961,16167.09961,-0.64%
12-05-2022,16021.09961,16041.9502,15735.75,15808,-1.35%
13-05-2022,15977,16083.59961,15740.84961,15782.15039,-1.23%
16-05-2022,15845.09961,15977.9502,15739.65039,15842.2998,-0.02%
17-05-2022,15912.59961,16284.25,15900.7998,16259.2998,2.13%
18-05-2022,16318.15039,16399.80078,16211.2002,16240.2998,-0.48%
19-05-2022,15917.40039,15984.75,15775.2002,15809.40039,-0.68%
20-05-2022,16043.7998,16283.0498,16003.84961,16266.15039,1.37%
23-05-2022,16290.9502,16414.69922,16185.75,16214.7002,-0.47%
24-05-2022,16225.5498,16262.7998,16078.59961,16125.15039,-0.62%
25-05-2022,16196.34961,16223.34961,16006.9502,16025.7998,-1.06%
26-05-2022,16105,16204.4502,15903.7002,16170.15039,0.40%
27-05-2022,16296.59961,16370.59961,16221.9502,16352.4502,0.34%
30-05-2022,16527.90039,16695.5,16506.15039,16661.40039,0.80%
31-05-2022,16578.44922,16690.75,16521.90039,16584.55078,0.04%
01-06-2022,16594.40039,16649.19922,16438.84961,16522.75,-0.43%
02-06-2022,16481.65039,16646.40039,16443.05078,16628,0.88%
03-06-2022,16761.65039,16793.84961,16567.90039,16584.30078,-1.07%
06-06-2022,16530.69922,16610.94922,16444.55078,16569.55078,0.23%
07-06-2022,16469.59961,16487.25,16347.09961,16416.34961,-0.32%
08-06-2022,16474.94922,16514.30078,16293.34961,16356.25,-0.73%
09-06-2022,16263.84961,16492.80078,16243.84961,16478.09961,1.30%
10-06-2022,16283.9502,16324.7002,16172.59961,16201.7998,-0.51%
13-06-2022,15877.5498,15886.15039,15684,15774.40039,-0.65%
14-06-2022,15674.25,15858,15659.4502,15732.09961,0.37%
15-06-2022,15729.25,15783.65039,15678.90039,15692.15039,-0.24%
16-06-2022,15832.25,15863.15039,15335.09961,15360.59961,-3.07%
17-06-2022,15272.65039,15400.40039,15183.40039,15293.5,0.14%
20-06-2022,15334.5,15382.5,15191.09961,15350.15039,0.10%
21-06-2022,15455.9502,15707.25,15419.84961,15638.7998,1.17%
22-06-2022,15545.65039,15565.40039,15385.9502,15413.2998,-0.86%
23-06-2022,15451.5498,15628.4502,15367.5,15556.65039,0.68%
24-06-2022,15657.40039,15749.25,15619.4502,15699.25,0.27%
27-06-2022,15926.2002,15927.4502,15815.5,15832.0498,-0.59%
28-06-2022,15757.4502,15892.09961,15710.15039,15850.2002,0.59%
29-06-2022,15701.7002,15861.59961,15687.7998,15799.09961,0.62%
30-06-2022,15774.5,15890,15728.84961,15780.25,0.04%
01-07-2022,15703.7002,15793.9502,15511.0498,15752.0498,0.31%
04-07-2022,15710.5,15852.34961,15661.7998,15835.34961,0.79%
05-07-2022,15909.15039,16025.75,15785.4502,15810.84961,-0.62%
06-07-2022,15818.2002,16011.34961,15800.90039,15989.7998,1.07%
07-07-2022,16113.75,16150.5,16045.9502,16132.90039,0.12%
08-07-2022,16273.65039,16275.5,16157.90039,16220.59961,-0.33%
11-07-2022,16136.15039,16248.5498,16115.5,16216,0.49%
12-07-2022,16126.2002,16158.75,16031.15039,16058.2998,-0.42%
13-07-2022,16128.2002,16140,15950.15039,15966.65039,-1.01%
14-07-2022,16018.84961,16070.84961,15858.2002,15938.65039,-0.50%
15-07-2022,16010.7998,16066.9502,15927.2998,16049.2002,0.24%
18-07-2022,16151.40039,16287.9502,16142.2002,16278.5,0.78%
19-07-2022,16187.0498,16359.5,16187.0498,16340.5498,0.94%
20-07-2022,16562.80078,16588,16490.94922,16520.84961,-0.25%
21-07-2022,16523.55078,16626.94922,16483.90039,16605.25,0.49%
22-07-2022,16661.25,16752.25,16610.90039,16719.44922,0.35%
25-07-2022,16662.55078,16706.05078,16564.25,16631,-0.19%
26-07-2022,16632.90039,16636.09961,16463.30078,16483.84961,-0.90%
27-07-2022,16475.34961,16653.44922,16438.75,16641.80078,1.00%
28-07-2022,16774.84961,16947.65039,16746.25,16929.59961,0.91%
29-07-2022,17079.5,17172.80078,17018.15039,17158.25,0.46%
01-08-2022,17243.19922,17356.25,17154.80078,17340.05078,0.56%
02-08-2022,17310.15039,17390.15039,17215.84961,17345.44922,0.20%
03-08-2022,17349.25,17407.5,17225.84961,17388.15039,0.22%
04-08-2022,17463.09961,17490.69922,17161.25,17382,-0.47%
05-08-2022,17423.65039,17474.40039,17348.75,17397.5,-0.15%
08-08-2022,17401.5,17548.80078,17359.75,17525.09961,0.71%
10-08-2022,17566.09961,17566.09961,17442.80078,17534.75,-0.18%
11-08-2022,17711.65039,17719.30078,17631.94922,17659,-0.30%
12-08-2022,17659.65039,17724.65039,17597.84961,17698.15039,0.22%
16-08-2022,17797.19922,17839.09961,17764.05078,17825.25,0.16%
